0.222	0.990383	-0.138354	4.77201	-0.182574	-1.30693	2.1159	5.36091
0.223	0.990194	-0.139697	4.77413	-0.194732	-1.38029	2.11395	5.35587
0.224	0.989993	-0.141115	4.77624	-0.20756	-1.45614	2.11181	5.35087
0.225	0.989779	-0.14261	4.77835	-0.221116	-1.53464	2.10944	5.3459
0.226	0.989551	-0.144185	4.78046	-0.235466	-1.61601	2.10683	5.34096
0.227	0.989308	-0.145843	4.78256	-0.250683	-1.70047	2.10396	5.33607
0.228	0.989049	-0.147587	4.78467	-0.266848	-1.78827	2.10079	5.33123
0.229	0.988774	-0.149421	4.78676	-0.284051	-1.87967	2.0973	5.32644
0.23	0.988481	-0.151348	4.78886	-0.302391	-1.97497	2.09346	5.32171
0.231	0.988168	-0.153372	4.79095	-0.321982	-2.07451	2.08921	5.31706
0.232	0.987836	-0.155499	4.79304	-0.342947	-2.17864	2.08452	5.31248
0.233	0.987482	-0.157731	4.79512	-0.365427	-2.28777	2.07933	5.30799
0.234	0.987105	-0.160076	4.7972	-0.38958	-2.40234	2.07357	5.30361
0.235	0.986702	-0.162538	4.79927	-0.415584	-2.52284	2.06717	5.29934
0.236	0.986273	-0.165124	4.80133	-0.443637	-2.64981	2.06004	5.29522
0.237	0.985814	-0.16784	4.80339	-0.473965	-2.78385	2.05209	5.29126
0.238	0.985324	-0.170694	4.80543	-0.506819	-2.92559	2.04318	5.28748
0.239	0.9848	-0.173694	4.80747	-0.542484	-3.07574	2.03317	5.28392
0.24	0.984238	-0.176849	4.8095	-0.581274	-3.23504	2.02188	5.28062
0.241	0.983636	-0.180167	4.81152	-0.623541	-3.40426	2.00911	5.27763
0.242	0.98299	-0.183661	4.81352	-0.669666	-3.58419	1.99461	5.275
0.243	0.982295	-0.18734	4.8155	-0.720062	-3.77557	1.97807	5.27279
0.244	0.981548	-0.191216	4.81747	-0.775153	-3.97901	1.95913	5.2711
0.245	0.980743	-0.195302	4.81942	-0.835359	-4.1949	1.93734	5.27002
0.246	0.979875	-0.19961	4.82135	-0.901049	-4.42321	1.9122	5.26966
0.247	0.978939	-0.204152	4.82324	-0.972477	-4.66317	1.88308	5.27017
0.248	0.977929	-0.208939	4.82511	-1.04967	-4.91294	1.84931	5.27169
0.249	0.976838	-0.21398	4.82694	-1.13229	-5.16902	1.81012	5.27441
